x,y,z,a,b,c,d
338.8884753,62.43788772,29.97798652,0.999959258,0.000945486,-0.009118867,-1.50297E-05
340.6777082,59.93331302,29.98250364,0.999970543,0.001148423,-0.00787121,-0.00047099
342.2532791,56.98997282,29.9824309,0.999998576,-0.000398352,-0.004053699,1.26045E-07
343.8337953,53.91519921,29.98261133,0.999998755,-0.000672524,-0.003337856,1.20034E-07
345.106825,50.73335182,29.98974195,0.999980257,0.001877292,0.003110009,0.001913859
346.1758849,47.35428223,29.9507443,1.000001591,0.000256721,0.00020062,-0.000358705
347.1482616,43.89570287,29.99868912,1.000001878,0.000874915,0.000301314,-0.001591766
348.5060575,40.5646188,29.96808423,1.000003558,0.00069271,0.001833556,-0.000579441
349.9203418,37.19304532,29.98628721,1.000001494,0.000398652,0.0009237,-0.000344559
352.2361001,34.38325366,29.97292029,0.999998738,0.001089836,-0.003247353,-8.08242E-09
355.1219589,32.44430026,29.98539891,0.999999643,0.002548285,-0.00326326,1.8521E-05
358.2611565,31.45834125,29.97901712,0.999974178,0.005930481,-0.004484661,-1.57537E-05
361.517526,30.8093835,29.98346297,0.999978945,0.005974856,-0.004058742,-8.85724E-05
364.7755033,30.78530157,29.97811629,0.999971014,0.006854506,-0.003187301,-3.67933E-05
368.1661798,30.74807792,29.98514416,0.999998564,0.003633618,-0.002019164,8.2355E-08
371.6062591,30.96045536,29.97536101,0.999989014,0.004748811,-0.002339605,5.00547E-06
374.1290075,32.69685661,29.98271867,0.999968049,0.009588115,0.001456914,0.000139834
377.0030265,34.31584799,29.98174926,0.999983952,0.006616887,-0.000174707,3.53258E-05
379.7609821,36.21190186,29.97815605,0.999998562,0.004136284,0.000192521,-6.23936E-09
382.6736487,37.8529177,29.9835249,0.999995672,0.005017532,0.000456903,0.000999627
385.7811596,39.43308931,29.99086189,0.999998209,0.003220602,-0.000904252,0.005583266
388.8702635,41.08780741,29.95852689,1.000002499,-0.000588523,0.000267345,0.010846819
391.9028907,42.91870988,29.99906508,1.000001243,-0.000617178,0.000119721,0.007968476
394.40924,45.4698023,29.96974309,0.999999598,0.002940418,0.001067193,-4.28262E-07
394.714637,48.43999932,29.98013884,0.999955393,0.004551772,0.008441923,-2.11034E-06
394.558222,51.43465344,29.97321723,0.999956318,0.003841151,0.0086297,-2.88258E-05
395.2806984,54.73658426,29.98705424,0.999999604,0.002583847,0.0022364,-7.97056E-06
395.7747634,58.1444003,29.95450812,0.999991434,0.003356763,0.003374376,3.20097E-05
397.806811,60.94096511,29.99910055,1.000000741,9.11355E-05,-0.000349243,0.000565073
398.2057883,64.44077135,29.96907808,0.999999625,0.001899525,0.002423607,-4.885E-06
398.2791564,67.99194751,29.98706946,0.999998758,0.001745915,0.002910586,-1.65772E-08
398.8186673,71.53400136,29.9601382,0.999998674,-0.000675884,-0.000358492,-0.000229429
399.398897,75.09597974,29.99824436,0.999999339,-0.002674326,-0.001509269,-4.79811E-05
400.3994252,78.61349284,29.964263,1.000002166,-0.001797345,0.001639509,0.000415826
399.7809331,82.17358859,29.98570945,0.999989073,0.000838759,0.004931811,-4.98671E-06
399.318396,85.753587,29.98858283,0.999985798,-0.001362386,-0.002312029,-0.00467773
399.1310166,89.43185801,29.98761596,0.999999383,-0.001989341,-0.003106649,0.000359407
398.7812372,93.12903606,29.95296006,1.00000002,-0.000377872,-0.000548599,-0.001433619
398.2671901,96.82522273,29.99917979,1.000002013,-0.000210894,-5.92021E-05,-0.001837429
397.5990988,100.5148127,29.96922838,1.000001177,-0.000356291,-0.001724184,-0.000280388
396.6708089,104.1397021,29.98357939,1.000003565,-3.71918E-05,-0.001387591,0.001251615
395.7147602,107.7933312,29.96136133,0.999998665,-0.000192123,-0.001684269,-0.000280173
394.5452902,111.3839259,29.99887598,0.999997395,9.53002E-06,-0.00173312,0.000228239
393.7493575,115.0884667,29.96261146,1.000000321,-0.002779774,-0.003538745,4.38858E-05
392.1591515,118.5021871,29.98419815,0.99999313,-0.000417265,0.001716768,-0.00105634
390.6970655,122.0183031,29.95242811,0.999999107,0.000189743,-0.001663259,0.000387453
389.5415083,125.7030003,29.99888334,1.000000629,-0.000696059,-0.000769621,-1.6504E-06
388.3534283,129.3987167,29.94120877,1.000000126,-0.000265946,-0.000340909,2.01096E-05
387.1333701,133.0941823,29.85574815,1.000000555,-0.000478045,-0.000821622,-2.60735E-06
384.3047098,135.0969975,29.87831202,0.999970767,-0.005447843,0.005714109,-3.06285E-05
385.0279441,138.445557,29.90992849,0.999973948,0.000330475,-0.007533148,-7.79125E-06
386.1908182,141.6345654,29.99210347,0.999975996,-0.000280855,-0.00723314,-9.43141E-06
387.8330318,144.5380824,29.93648867,0.999961938,-0.00137719,-0.008393394,-2.08592E-16
390.3028277,146.011041,29.98364066,0.999946336,-0.005777038,-0.008438423,-1.90654E-05
392.4188939,145.4603813,29.97190822,0.99991852,-0.011069148,-0.005159992,-2.89851E-05
394.342533,144.3034103,29.97641617,0.999926186,-0.011121267,-0.003536242,-7.78937E-05
397.1077585,143.9342918,29.97825734,0.999974431,-0.005289553,-0.005163989,-2.50411E-05
399.9554296,143.2750316,29.97472478,0.999998461,-0.00362243,-0.003058503,2.1728E-07
402.8363424,142.2944126,29.96211664,0.999998519,-0.003591659,-0.002466867,1.20191E-07
405.9707453,141.9491651,29.98828776,0.999982431,0.001732618,0.002856441,-0.002452069
409.20376,141.4876531,29.94074691,0.999993372,-0.001944425,-0.003518595,-0.000174476
411.2842027,139.2402149,29.99082425,0.999974338,-0.007290401,0.001532611,-2.31072E-05
413.1314692,136.7126842,29.96720744,0.999981067,-0.006590024,0.001968112,-4.69078E-05
414.6685978,133.9313188,29.90729628,0.999981322,-0.005896943,0.002557768,-1.82742E-05
415.6817273,130.9131821,29.83578749,0.99998095,-0.005311352,0.003721924,-1.82916E-05
414.8986361,128.2374669,29.77134469,0.999958974,-0.00286855,0.008741612,-3.50091E-05
415.4572947,129.9842577,29.92648876,0.999917734,0.012367982,0.002261729,0.000165943
417.5133436,127.7074409,29.89378277,0.999988538,-0.003914933,-0.003308997,-8.11672E-06
418.6792243,129.585953,29.91995932,0.999941788,0.010845355,0.000461393,8.27179E-05
419.3934447,131.8226434,29.88182908,0.999954893,0.009535233,0.001859855,5.56044E-05
417.3632592,132.147527,29.75481571,0.999945156,0.000967093,0.010431767,-1.55861E-05
419.9436818,131.6229871,29.92785324,0.999973532,-0.002096278,-0.007292125,-1.19333E-05
417.869961,132.0746361,29.80892114,0.999950577,0.001652811,0.009894495,-7.33111E-06
420.1100755,130.8695492,29.49452577,0.999971585,-0.004241332,-0.006627178,-1.97016E-05
418.1847719,131.9587682,29.83121397,0.999952552,0.004398559,0.00881401,6.99979E-06
420.671907,131.7554231,29.93453747,0.999969281,-0.001004414,-0.008101004,-1.15592E-05
422.8850166,130.2763892,29.92748028,0.999974935,-0.005070755,-0.005406877,-1.95806E-05
425.632085,129.4354549,29.99529491,0.999982605,-0.001759526,-0.005969412,-8.47785E-06
428.5292202,128.5520563,29.95914071,0.999980533,-0.001734627,-0.005904921,1.87971E-17
431.5606823,127.6313963,29.89980462,0.999990572,-0.001308566,-0.004482033,-4.75309E-06
434.5938108,126.5658563,29.83121411,0.999991287,-0.001799153,-0.004050469,0.000180184
433.867311,124.3563164,29.90928358,0.999939079,-0.004861108,0.009772195,-6.38621E-05
432.5405574,122.3613471,29.9840038,0.999951138,-0.003033228,0.009500495,-3.85119E-05
431.5056012,119.8045718,29.97713024,0.999976896,-0.00404201,0.00612849,1.06457E-05
430.1982395,117.2077287,29.97987911,0.999998473,-0.002354979,0.004063071,-2.72581E-07
431.1134765,114.2052077,29.98017207,0.999998661,-0.002961498,-0.002258722,1.10751E-07
431.7984732,111.1336148,29.98502298,0.999993079,-0.003971767,-0.001732141,0.000503168
432.2837344,107.9306639,29.98820922,0.999995244,-0.002850224,-0.000469056,-0.001368034
432.8577436,104.678618,29.98857713,0.999999603,-0.000462049,-7.63758E-05,-0.001535914
