x,y,z,a,b,c,d
243.3926667,254.0818556,29.8341016,1.000001527,0.000208117,0.000542052,-3.74664E-05
244.5899881,250.4806487,29.822768,1.000001031,0.000910143,0.000211338,-5.48729E-05
245.4912246,246.786625,29.81704077,1.000001141,0.000894691,-0.000871645,-0.000383207
246.369273,243.063242,29.81170832,1.000001164,0.000863382,-0.000820949,-0.00021612
247.6948352,239.45301,29.80739613,1.000001553,0.000245659,0.001012356,-5.92018E-05
249.1081394,235.8621784,29.80490535,1.000001718,0.000113405,0.001056738,-4.43684E-05
251.1020835,232.6299778,29.81638013,0.999999287,0.002397176,-0.004379086,0.000119621
252.4546079,228.9958099,29.80511071,1.000000682,0.000940659,1.47935E-06,-1.19228E-05
254.6815565,225.9074085,29.81633636,0.999993924,0.001884649,-0.003681777,9.33462E-06
255.6111363,222.192398,29.81710111,0.999996559,0.0004693,-0.000852847,0.001772363
257.5517221,218.8558426,29.81212019,1.000000789,1.9097E-05,-7.31522E-05,4.43141E-05
258.7984396,215.18621,29.80783866,1.000002049,0.001196351,-0.001583374,-7.16425E-05
258.5584831,211.5040959,29.83044659,0.999984989,-0.000594036,0.005779976,-8.12084E-06
257.9752637,207.8807378,29.8496276,0.999986119,-0.000255431,0.005598346,-7.20939E-06
257.8702026,204.1381059,29.85316179,0.999990873,0.000170581,-0.000189566,0.000273822
256.9093064,200.5697594,29.851209,0.999989085,0.000132984,0.005003845,-5.2726E-06
255.1006453,197.5678246,29.87856608,0.999978355,0.002008447,0.006609608,-5.31924E-06
253.4526029,194.3042503,29.88139082,0.999990573,0.000672456,0.00462909,-4.36976E-06
251.952825,190.9521614,29.87633918,0.999995093,3.09904E-05,0.002351905,0.003336725
250.1976789,187.7179764,29.86323922,0.999993782,0.000359094,0.002562909,-0.000118941
251.9440216,185.1625456,29.91591811,0.999951192,0.002746317,-0.009410185,-1.4898E-05
253.7989238,182.4837834,29.99980199,0.999977184,0.001548075,-0.006960244,-1.7043E-05
255.1023727,179.2651781,29.98294214,0.999990889,-0.000609456,-0.004487561,-3.59517E-05
256.5783028,176.108285,29.98134708,0.999993094,-0.000400228,-0.003296909,0.001657098
256.9633274,172.5665805,29.98703636,1.000004903,0.001775654,-0.001055113,-0.000691302
256.9792029,168.9782646,29.98794023,0.999995516,0.000737842,-0.000997485,0.003183445
256.1143413,165.4748585,29.97864987,0.999989549,-0.000757978,0.00473128,-5.10458E-06
255.5411542,162.0138363,29.98099308,1.00000423,-0.000788418,0.004555776,-0.000761642
254.8468,158.5658131,29.98019208,1.000001369,-0.001068999,0.005345144,0.027706904
254.4507436,155.0513088,29.9857224,0.999997765,0.004813971,-0.009959223,0.01259207
252.7702695,151.8728025,29.9794763,0.999989374,0.000815655,0.005409229,-8.28019E-06
250.9134046,148.7541525,29.98358581,0.99999872,0.000608751,0.003460526,-1.04018E-07
250.1306856,145.5249261,16.50703347,0.978159494,-0.011023617,0.000791469,-0.206796195
249.7302633,143.7354985,9.401782295,0.993568581,-0.108684148,0.03224336,0.000157011
252.0858247,142.0887443,8.341268059,0.999928531,0.005285063,-0.010607161,-1.29141E-05
252.2284058,143.5803165,9.34818174,0.99990343,0.013379337,0.001172285,0.000170659
254.6809852,143.8719254,9.644269727,0.999961003,0.006135074,-0.006732217,2.46581E-05
256.0776506,145.6674923,9.727151002,0.999951167,0.009878705,-0.00184959,5.75193E-05
257.519927,147.7190051,9.75382675,0.999964876,0.008517661,-0.001586902,2.58595E-05
258.8449261,150.061009,9.743833098,0.999973513,0.007562523,-0.000832801,1.20788E-05
259.0997504,152.7711543,9.73113755,0.999973241,0.007054705,0.00296131,1.27108E-05
260.4181719,155.4729613,9.688511002,0.999986154,0.005448141,-0.001323553,-1.07127E-06
262.5668549,157.7772322,9.633291131,0.999989946,0.002851813,-0.003879256,-3.34678E-06
265.4155379,157.6359543,9.619598778,0.999970198,-0.006073863,-0.005253718,-2.57734E-05
267.1278684,160.3377851,9.604733376,0.999989124,0.005000185,-0.000214184,-1.98758E-06
269.965533,161.9171348,9.600738789,0.999990248,-8.83928E-05,-0.0054082,0.000335325
272.9423326,163.4128672,9.583076517,0.999991873,-0.000412046,-0.004557306,0.000203529
275.3257854,165.7448157,9.554435471,0.999999847,1.25697E-05,-7.28814E-07,0.003967678
278.2339465,165.0245839,9.599020032,0.999965635,-0.008225184,-0.002348679,-4.06001E-05
281.1493506,164.0145052,9.638198605,0.999974192,-0.00727155,-0.001823089,-2.8372E-05
284.0065523,162.6776088,9.657281153,0.999978949,-0.006704194,-0.0012092,-2.1173E-05
286.0465837,160.503639,9.685241643,0.999969306,-0.007891656,0.00180555,-3.96021E-05
288.5884497,158.4809289,9.679442218,0.99998583,-0.005646053,-0.000293516,-1.20939E-05
289.7849351,155.7267907,9.694379968,0.999970482,-0.006694456,0.004263716,-3.51477E-05
291.696795,153.0365089,9.673510217,0.99998852,-0.005039009,0.000905163,-9.01621E-06
293.1098684,150.0405669,9.658694537,0.999986892,-0.004893038,0.00238988,-1.06407E-05
294.3105473,146.8842948,9.635747014,0.999988973,-0.004316761,0.002567456,-8.23015E-06
295.1293289,143.576831,9.624014286,0.999988906,-0.003826109,0.003275344,-8.00677E-06
295.6823606,140.1663777,9.605026247,0.999990175,-0.003296734,0.003432972,-6.6435E-06
293.9353451,138.0725278,9.671669255,0.999947421,0.001921513,0.010115854,-7.05495E-06
292.3230157,135.4448345,9.693081087,0.999974692,-0.000293728,0.007409088,-1.32286E-05
290.9798329,132.4109721,9.680633057,0.999988344,-0.001619195,0.004899418,-7.15911E-06
289.2680988,129.5183471,9.662930057,0.999988718,-0.000760014,0.00502616,-6.21432E-06
287.0074518,127.0693426,9.658416632,0.999985283,0.000930619,0.005687904,-6.07458E-06
284.3021337,125.2156678,9.664126892,0.999981393,0.002723246,0.005838095,-3.61634E-06
281.8512651,122.8130544,9.649525711,0.999991243,0.000125137,0.003294013,-0.000222494
279.141043,120.6700224,9.620205746,0.99998993,0.000688608,0.002885252,-0.00042002
276.3477288,118.5892964,9.590681836,0.999993524,0.000651565,0.002354091,-0.000162569
274.4229528,119.9406728,9.681266096,0.999924672,0.012106776,-0.000487081,0.0001345
273.5388734,121.8807011,9.765339701,0.999929036,0.011183537,-0.00379993,0.000118272
272.0327346,123.961485,9.746807898,0.999959498,0.009206475,-0.000893671,4.05648E-05
271.378086,126.4305281,9.747387992,0.999960618,0.008402667,-0.003532288,2.67093E-05
272.5864315,128.3877729,9.786308096,0.999945958,0.004805887,-0.009054619,-1.62278E-05
273.8851661,130.5977766,9.778954642,0.99996655,0.004490072,-0.007169815,3.89439E-06
274.8484821,133.2693143,9.754914834,0.999979619,0.005043455,-0.004437531,-5.14329E-09
275.9908824,136.039537,9.711020144,0.999984834,0.004229267,-0.004034193,-2.41242E-06
277.6733817,138.6269642,9.652339365,0.999986172,0.002628258,-0.004937374,-3.95454E-06
275.5621414,138.5085912,9.522335385,0.999936214,-0.006891358,0.008736778,-8.93686E-05
273.0589332,138.9308736,9.582178319,0.999961678,-0.003612035,0.008155892,-3.42438E-05
270.355721,139.1216378,9.626457651,0.999971759,-0.00354317,0.006924507,-2.56697E-05
267.6971153,138.4386328,9.559365227,0.999972793,-0.005634483,0.00517055,-3.07796E-05
269.5019484,139.4859725,9.642009021,0.999934713,0.001452367,-0.011062155,-2.12729E-05
271.6175208,140.4627953,9.693576328,0.999953612,0.000875773,-0.009543558,-1.59037E-05
273.9831696,141.4393088,9.658249422,0.99996942,0.00066609,-0.00810074,-7.17937E-06
275.2510482,139.5083527,9.692648796,0.999954575,-0.009177375,-0.002551058,-4.49435E-05
276.5108157,137.3044418,9.69920074,0.999968688,-0.007968882,-0.001935021,-3.85077E-05
277.8897596,134.9250787,9.671238637,0.999977618,-0.006753157,-0.00189697,-2.26461E-05
278.4329488,132.1317719,9.674153048,0.999979471,-0.006582684,0.001355192,-2.11422E-05
279.0744834,129.1808417,9.662952498,0.999985755,-0.005620202,0.000713178,-1.23117E-05
279.6285412,126.0758841,9.633114563,0.999989304,-0.004877912,0.000851906,-8.02511E-06
277.9065658,123.8413425,9.657946738,0.999967899,-0.000735306,0.00822246,-1.79745E-05
276.1282744,121.3948722,9.672406905,0.999979822,-0.001281586,0.006546336,-1.26282E-05
273.8684515,119.3406824,9.674333263,0.999979929,0.00033735,0.006653098,-9.03156E-06
271.3577493,117.4407329,9.656155823,0.99998379,0.000782931,0.005980465,-6.81459E-06
268.844569,115.2925021,9.640618248,0.99999054,-0.000245449,0.004675889,-4.84535E-06
265.9682275,113.6111344,9.634399626,0.999989065,0.001415984,0.004810967,-4.40507E-06
262.8210126,113.1656142,9.642430888,0.999978313,0.005240549,0.004537701,3.22035E-06
259.5612561,112.8959374,9.646017118,0.99998379,0.004636766,0.003879947,-6.33224E-07
256.2336188,112.9284971,9.633091194,0.999986153,0.004599376,0.003217445,-1.45083E-06
252.8202686,113.0705047,9.626901864,0.999989944,0.003939629,0.002787501,-2.5509E-06
249.3748126,113.0813795,9.617517835,0.999993807,0.002726106,0.002540478,2.06203E-05
245.890813,113.0917274,9.602219312,0.999996798,-0.000528651,-9.84289E-05,-0.001285256
242.3617018,113.2522578,9.584565674,0.999998291,-0.000146735,8.02819E-05,-0.000348673
239.3295542,114.8166313,9.59256933,0.999982051,0.006318547,-0.000464353,1.81171E-06
236.0000984,115.9090826,9.596045358,0.999993982,0.00253311,0.000799351,0.005814976
233.0260564,114.2972753,9.596532256,0.999980031,-0.006604303,-0.000688365,-1.91768E-05
230.4093708,112.2247438,9.596684746,0.999978957,-0.006589999,-0.001729172,-2.06231E-05
228.819707,109.5654744,9.560962833,0.999966711,-0.00698788,-0.004758212,-3.38282E-05
229.0876926,111.3204304,9.69949,0.999895271,0.009393161,-0.009868618,-2.97142E-05
229.3186117,113.4502561,9.797609357,0.999932124,0.008494042,-0.007476265,-1.82157E-05
229.852323,115.7466986,9.822223218,0.999954319,0.007050527,-0.006723259,2.47307E-05
230.6711569,118.1673049,9.793530802,0.999966078,0.005875741,-0.006159573,9.11257E-06
231.7716525,120.668142,9.726059198,0.99997448,0.004810056,-0.005705226,1.3656E-06
234.0580498,121.9715706,9.728318138,0.999967482,-0.000322735,-0.008353045,-9.60143E-06
236.5936189,123.1562366,9.716919175,0.999975836,-0.000647109,-0.007253272,-9.3407E-06
239.3500184,124.193775,9.676560619,0.99998151,-0.000996162,-0.00634123,-8.40011E-06
242.3292668,124.6015367,9.630426268,0.999982074,-0.002894725,-0.005624964,-1.05129E-05
245.4406885,124.7169456,9.628444241,0.999985243,-0.003223672,-0.004782707,-8.9809E-06
243.7665677,125.5664728,9.72396621,0.999923034,2.46782E-05,0.012068147,-3.14636E-05
241.7261047,126.0082066,9.767404669,0.999943341,-0.001316356,0.01051668,-3.77327E-05
240.3737891,128.2570487,9.762671784,0.999971795,0.005025222,0.006008817,7.40318E-06
238.4975113,130.2885323,9.751952041,0.999976903,0.003142833,0.006397629,-1.98802E-06
236.693206,132.643804,9.727417922,0.999984659,0.003534772,0.004709353,-2.48566E-06
234.2654432,134.4793808,9.70655633,0.999985061,0.000942178,0.005727545,-6.13948E-06
231.6505735,136.2705602,9.674320513,0.999988669,0.000575581,0.005065074,-5.22472E-06
228.8598157,137.988768,9.629461521,0.999991187,0.000192817,0.00452711,-4.3041E-06
225.7057072,138.7936278,9.626520091,0.999986543,-0.002964292,0.004649047,-9.50137E-06
222.4255638,139.3969674,9.620410946,0.999989119,-0.002972877,0.004011351,-7.40741E-06
219.9821928,137.923486,9.664739197,0.999960215,-0.009121021,0.000196162,-5.74779E-05
217.7515356,136.0588418,9.684517291,0.999967457,-0.008317061,-0.000559373,-4.30095E-05
216.2586618,133.6657984,9.705361284,0.999964751,-0.008165523,-0.00289679,-4.31059E-05
215.2134023,130.9961977,9.722272727,0.999969447,-0.007211308,-0.003729527,-3.233E-05
214.4445548,128.1291381,9.711053363,0.999975767,-0.006218835,-0.003802104,-2.23333E-05
213.0272639,125.231941,9.686623769,0.999988974,-0.004967602,-0.000752373,-8.15464E-06
212.8954425,122.1175414,9.669375537,0.999980071,-0.004485796,-0.004909041,-1.42095E-05
212.4411248,118.8423492,9.65192919,0.999989661,-0.004048247,-0.002718052,-6.75266E-06
212.1776855,115.4664951,9.624116699,0.999991547,-0.003474592,-0.002759543,-5.06065E-06
211.9620476,112.0746345,9.609540775,0.99999323,-0.003083199,-0.00264993,-0.000280455
211.7886657,108.638023,9.596862157,0.999998324,-0.000973281,-0.000857338,-0.000364012
210.0633072,105.6191271,9.591241438,0.999990325,-0.000387004,0.003583512,-0.0002545
207.6407563,103.1743957,9.597814317,0.9999861,0.001719351,0.005342916,-4.84842E-06
205.6443848,100.297186,9.59395702,0.999996244,6.78534E-05,-0.001064513,0.000789786
203.4218106,97.51223373,9.570467189,0.99999878,5.70769E-05,0.00086797,3.08121E-05
200.3767877,95.98342256,9.588741239,0.999980422,0.004400493,0.004920688,-4.39221E-08
197.1725633,94.79136961,9.607685173,0.999982681,0.004511235,0.004307175,-4.09232E-07
194.8026431,94.02663207,12.38741355,0.999988216,0.005115306,0.000492373,-1.77202E-06
193.6272842,93.35295965,16.27400577,0.999987213,0.003821026,-0.003778092,-2.90654E-06
192.9369079,93.08153955,20.27679045,0.999983461,0.00417757,-0.004426911,-2.32157E-06
192.5636931,93.10608532,24.22044518,0.999983262,0.004196854,-0.004459632,-2.19551E-06
189.7973991,93.04907618,26.06691259,0.999987631,0.00289087,0.004586116,-1.00183E-06
187.0992448,93.89821417,27.31157355,0.999981015,0.005460493,0.003580496,3.44407E-06
185.026813,95.77014989,28.10242599,0.999973415,0.0076193,0.000653304,1.79167E-05
182.9454516,97.86651838,28.63660785,0.99997964,0.006717412,0.00054118,5.96005E-06
180.5553516,99.92003523,28.99527312,0.999987693,0.005103287,0.001477873,-1.34179E-06
178.8055233,102.5413781,29.26380981,0.999984455,0.005831027,-0.001043787,1.17003E-07
176.6731302,104.9456056,29.45162871,0.999989792,0.001563741,0.000346679,0.007909022
174.7560961,107.5793465,29.56917661,0.999994214,0.005003683,0.000225053,0.003194701
172.9824685,110.3953055,29.64769654,0.999996272,0.006485217,-0.00043561,0.000310776
171.3271597,113.3342857,29.71242322,0.99999454,0.003540874,-0.001238128,-0.004971553
170.3865371,116.6385525,29.75192222,0.999989103,0.003802473,-0.003247661,-2.92475E-06
169.6687826,120.0496635,29.78846368,0.999990724,0.003292143,-0.003265848,-3.01772E-06
169.856107,123.4366483,29.82466896,0.999983826,0.00239571,-0.005524978,-4.30301E-06
170.4758242,126.7768546,29.85227877,0.999984274,0.001678063,-0.005701462,-4.96129E-06
171.3179074,130.1257353,29.8659207,0.999987543,0.001324117,-0.005156896,-4.66238E-06
172.467497,133.4147725,29.87234524,0.999988707,0.000813375,-0.005017905,-4.6317E-06
174.1368636,136.4382921,29.88016591,0.999986152,-0.0002837,-0.005589916,-6.13177E-06
176.3044588,139.0627042,29.89271101,0.999983089,-0.001567371,-0.005949828,-8.42698E-06
178.1915356,142.0494976,29.8871695,0.999991803,1.04499E-06,-0.004676416,0.000229411
