197.5,342.5,25,25,FALSE,202.5,342.5,25,25,FALSE,207.5,342.5,25,25,FALSE,212.5,342.5,25,25,FALSE,217.5,342.5,25,25,FALSE,222.5,342.5,25,25,FALSE,227.5,342.5,25,25,FALSE,232.5,342.5,25,25,FALSE,237.5,342.5,25,25,FALSE,242.5,342.5,25,25,FALSE,247.5,342.5,25,25,FALSE,252.5,342.5,25,25,FALSE,257.5,342.5,25,25,FALSE,262.5,342.5,25,25,FALSE,267.5,342.5,25,25,FALSE,272.5,342.5,25,25,FALSE,277.5,342.5,25,25,FALSE,282.5,342.5,25,25,FALSE,287.5,342.5,25,25,FALSE,292.5,342.5,25,25,FALSE,297.5,342.5,25,25,FALSE,197.5,347.5,25,25,FALSE,202.5,347.5,25,25,FALSE,207.5,347.5,25,25,FALSE,212.5,347.5,25,25,FALSE,217.5,347.5,25,25,FALSE,222.5,347.5,25,25,FALSE,227.5,347.5,25,25,FALSE,232.5,347.5,25,25,FALSE,237.5,347.5,25,25,FALSE,242.5,347.5,25,25,FALSE,247.5,347.5,25,25,FALSE,252.5,347.5,25,25,FALSE,257.5,347.5,25,25,FALSE,262.5,347.5,25,25,FALSE,267.5,347.5,25,25,FALSE,272.5,347.5,25,25,FALSE,277.5,347.5,25,25,FALSE,282.5,347.5,25,25,FALSE,287.5,347.5,25,25,FALSE,292.5,347.5,25,25,FALSE,297.5,347.5,25,25,FALSE,197.5,352.5,25,25,FALSE,202.5,352.5,25,25,FALSE,207.5,352.5,25,25,FALSE,212.5,352.5,25,25,FALSE,217.5,352.5,25,25,FALSE,222.5,352.5,25,25,FALSE,227.5,352.5,25,25,FALSE,232.5,352.5,25,25,FALSE,237.5,352.5,25,25,FALSE,242.5,352.5,25,25,FALSE,247.5,352.5,25,25,FALSE,252.5,352.5,25,25,FALSE,257.5,352.5,25,25,FALSE,262.5,352.5,25,25,FALSE,267.5,352.5,25,25,FALSE,272.5,352.5,25,25,FALSE,277.5,352.5,25,25,FALSE,282.5,352.5,25,25,FALSE,287.5,352.5,25,25,FALSE,292.5,352.5,25,25,FALSE,297.5,352.5,25,25,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.5,337.5,25,25,FALSE,192.5,347.5,25,25,FALSE,197.5,337.5,25,25,FALSE,197.5,337.5,25,25,FALSE,202.5,337.5,25,25,FALSE,202.5,337.5,25,25,FALSE,202.5,337.5,25,25,FALSE,212.5,337.5,25,25,FALSE,212.5,337.5,25,25,FALSE,212.5,337.5,25,25,FALSE,217.5,337.5,25,25,FALSE,217.5,337.5,25,25,FALSE,217.5,337.5,25,25,FALSE,227.5,337.5,25,25,FALSE,227.5,337.5,25,25,FALSE,227.5,337.5,25,25,FALSE,237.5,337.5,25,25,FALSE,237.5,337.5,25,25,FALSE,237.5,337.5,25,25,FALSE,242.5,337.5,25,25,FALSE,242.5,337.5,25,25,FALSE,242.5,337.5,25,25,FALSE,252.5,337.5,25,25,FALSE,252.5,337.5,25,25,FALSE,252.5,337.5,25,25,FALSE,257.5,337.5,25,25,FALSE,257.5,337.5,25,25,FALSE,257.5,337.5,25,25,FALSE,272.5,337.5,25,25,FALSE,272.5,337.5,25,25,FALSE,272.5,337.5,25,25,FALSE,277.5,337.5,25,25,FALSE,277.5,337.5,25,25,FALSE,277.5,337.5,25,25,FALSE,282.5,337.5,25,25,FALSE,282.5,337.5,25,25,FALSE,282.5,337.5,25,25,FALSE,287.5,337.5,25,25,FALSE,287.5,337.5,25,25,FALSE,287.5,337.5,25,25,FALSE,297.5,337.5,25,25,FALSE,297.5,337.5,25,25,FALSE,302.5,347.5,25,25,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.5,342.5,25,25,FALSE,197.5,332.5,25,25,FALSE,197.5,332.5,25,25,FALSE,197.5,332.5,25,25,FALSE,202.5,332.5,25,25,FALSE,202.5,332.5,25,25,FALSE,207.5,332.5,25,25,FALSE,207.5,332.5,25,25,FALSE,217.5,332.5,25,25,FALSE,217.5,332.5,25,25,FALSE,227.5,332.5,25,25,FALSE,232.5,332.5,25,25,FALSE,232.5,332.5,25,25,FALSE,242.5,332.5,25,25,FALSE,242.5,332.5,25,25,FALSE,247.5,332.5,25,25,FALSE,247.5,332.5,25,25,FALSE,257.5,332.5,25,25,FALSE,257.5,332.5,25,25,FALSE,272.5,332.5,25,25,FALSE,272.5,332.5,25,25,FALSE,282.5,332.5,25,25,FALSE,282.5,332.5,25,25,FALSE,282.5,332.5,25,25,FALSE,287.5,332.5,25,25,FALSE,287.5,332.5,25,25,FALSE,292.5,332.5,25,25,FALSE,292.5,332.5,25,25,FALSE,302.5,332.5,25,25,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.5,337.5,25,25,FALSE,187.5,337.5,25,25,FALSE,197.5,327.5,25,25,FALSE,197.5,327.5,25,25,FALSE,202.5,327.5,25,25,FALSE,202.5,327.5,25,25,FALSE,202.5,327.5,25,25,FALSE,222.5,327.5,25,25,FALSE,222.5,327.5,25,25,FALSE,227.5,327.5,25,25,FALSE,227.5,327.5,25,25,FALSE,232.5,327.5,25,25,FALSE,232.5,327.5,25,25,FALSE,237.5,327.5,25,25,FALSE,237.5,327.5,25,25,FALSE,242.5,327.5,25,25,FALSE,242.5,327.5,25,25,FALSE,247.5,327.5,25,25,FALSE,247.5,327.5,25,25,FALSE,252.5,327.5,25,25,FALSE,252.5,327.5,25,25,FALSE,257.5,327.5,25,25,FALSE,262.5,327.5,25,25,FALSE,272.5,327.5,25,25,FALSE,282.5,327.5,25,25,FALSE,282.5,327.5,25,25,FALSE,292.5,327.5,25,25,FALSE,292.5,327.5,25,25,FALSE,297.5,327.5,25,25,FALSE,297.5,327.5,25,25,FALSE,302.5,327.5,25,25,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.5,332.5,25,25,FALSE,182.5,332.5,25,25,FALSE,192.5,322.5,25,25,FALSE,202.5,322.5,25,25,FALSE,202.5,322.5,25,25,FALSE,207.5,322.5,25,25,FALSE,217.5,322.5,25,25,FALSE,222.5,322.5,25,25,FALSE,222.5,322.5,25,25,FALSE,227.5,322.5,25,25,FALSE,227.5,322.5,25,25,FALSE,227.5,322.5,25,25,FALSE,232.5,322.5,25,25,FALSE,232.5,322.5,25,25,FALSE,232.5,322.5,25,25,FALSE,237.5,322.5,25,25,FALSE,237.5,322.5,25,25,FALSE,237.5,322.5,25,25,FALSE,242.5,322.5,25,25,FALSE,242.5,322.5,25,25,FALSE,242.5,322.5,25,25,FALSE,247.5,322.5,25,25,FALSE,247.5,322.5,25,25,FALSE,247.5,322.5,25,25,FALSE,252.5,322.5,25,25,FALSE,252.5,322.5,25,25,FALSE,252.5,322.5,25,25,FALSE,257.5,322.5,25,25,FALSE,257.5,322.5,25,25,FALSE,257.5,322.5,25,25,FALSE,262.5,322.5,25,25,FALSE,262.5,322.5,25,25,FALSE,267.5,322.5,25,25,FALSE,267.5,322.5,25,25,FALSE,272.5,322.5,25,25,FALSE,277.5,322.5,25,25,FALSE,277.5,322.5,25,25,FALSE,282.5,322.5,25,25,FALSE,287.5,322.5,25,25,FALSE,287.5,322.5,25,25,FALSE,292.5,322.5,25,25,FALSE,292.5,322.5,25,25,FALSE,297.5,322.5,25,25,FALSE,297.5,322.5,25,25,FALSE,297.5,322.5,25,25,FALSE,302.5,322.5,25,25,FALSE,302.5,322.5,25,25,FALSE,307.5,322.5,25,25,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.5,327.5,25,25,FALSE,182.5,327.5,25,25,FALSE,187.5,317.5,25,25,FALSE,187.5,327.5,25,25,FALSE,192.5,317.5,25,25,FALSE,197.5,317.5,25,25,FALSE,197.5,317.5,25,25,FALSE,202.5,317.5,25,25,FALSE,202.5,317.5,25,25,FALSE,212.5,317.5,25,25,FALSE,212.5,317.5,25,25,FALSE,222.5,317.5,25,25,FALSE,222.5,317.5,25,25,FALSE,222.5,317.5,25,25,FALSE,232.5,317.5,25,25,FALSE,232.5,317.5,25,25,FALSE,232.5,317.5,25,25,FALSE,237.5,317.5,25,25,FALSE,237.5,317.5,25,25,FALSE,237.5,317.5,25,25,FALSE,242.5,317.5,25,25,FALSE,242.5,317.5,25,25,FALSE,242.5,317.5,25,25,FALSE,247.5,317.5,25,25,FALSE,247.5,317.5,25,25,FALSE,247.5,317.5,25,25,FALSE,252.5,317.5,25,25,FALSE,252.5,317.5,25,25,FALSE,252.5,317.5,25,25,FALSE,262.5,317.5,25,25,FALSE,262.5,317.5,25,25,FALSE,262.5,317.5,25,25,FALSE,267.5,317.5,25,25,FALSE,267.5,317.5,25,25,FALSE,267.5,317.5,25,25,FALSE,272.5,317.5,25,25,FALSE,272.5,317.5,25,25,FALSE,272.5,317.5,25,25,FALSE,282.5,317.5,25,25,FALSE,282.5,317.5,25,25,FALSE,282.5,317.5,25,25,FALSE,287.5,317.5,25,25,FALSE,287.5,317.5,25,25,FALSE,287.5,317.5,25,25,FALSE,292.5,317.5,25,25,FALSE,292.5,317.5,25,25,FALSE,292.5,317.5,25,25,FALSE,297.5,317.5,25,25,FALSE,297.5,317.5,25,25,FALSE,297.5,317.5,25,25,FALSE,302.5,317.5,25,25,FALSE,302.5,317.5,25,25,FALSE,302.5,317.5,25,25,FALSE,307.5,317.5,25,25,FALSE,307.5,317.5,25,25,FALSE,312.5,317.5,25,25,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.5,322.5,25,25,FALSE,177.5,322.5,25,25,FALSE,182.5,312.5,25,25,FALSE,182.5,322.5,25,25,FALSE,182.5,322.5,25,25,FALSE,182.5,322.5,25,25,FALSE,187.5,312.5,25,25,FALSE,187.5,312.5,25,25,FALSE,187.5,322.5,25,25,FALSE,187.5,322.5,25,25,FALSE,192.5,312.5,25,25,FALSE,192.5,312.5,25,25,FALSE,192.5,312.5,25,25,FALSE,202.5,312.5,25,25,FALSE,202.5,312.5,25,25,FALSE,207.5,312.5,25,25,FALSE,207.5,312.5,25,25,FALSE,217.5,312.5,25,25,FALSE,217.5,312.5,25,25,FALSE,222.5,312.5,25,25,FALSE,227.5,312.5,25,25,FALSE,227.5,312.5,25,25,FALSE,232.5,312.5,25,25,FALSE,232.5,312.5,25,25,FALSE,247.5,312.5,25,25,FALSE,247.5,312.5,25,25,FALSE,247.5,312.5,25,25,FALSE,257.5,312.5,25,25,FALSE,257.5,312.5,25,25,FALSE,262.5,312.5,25,25,FALSE,262.5,312.5,25,25,FALSE,267.5,312.5,25,25,FALSE,267.5,312.5,25,25,FALSE,267.5,312.5,25,25,FALSE,272.5,312.5,25,25,FALSE,272.5,312.5,25,25,FALSE,277.5,312.5,25,25,FALSE,277.5,312.5,25,25,FALSE,287.5,312.5,25,25,FALSE,287.5,312.5,25,25,FALSE,287.5,312.5,25,25,FALSE,297.5,312.5,25,25,FALSE,297.5,312.5,25,25,FALSE,297.5,312.5,25,25,FALSE,302.5,312.5,25,25,FALSE,302.5,312.5,25,25,FALSE,302.5,312.5,25,25,FALSE,307.5,312.5,25,25,FALSE,307.5,312.5,25,25,FALSE,307.5,312.5,25,25,FALSE,312.5,312.5,25,25,FALSE,312.5,312.5,25,25,FALSE,317.5,312.5,25,25,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.5,317.5,25,25,FALSE,177.5,317.5,25,25,FALSE,177.5,317.5,25,25,FALSE,182.5,307.5,25,25,FALSE,182.5,307.5,25,25,FALSE,197.5,307.5,25,25,FALSE,197.5,307.5,25,25,FALSE,202.5,307.5,25,25,FALSE,202.5,307.5,25,25,FALSE,217.5,307.5,25,25,FALSE,217.5,307.5,25,25,FALSE,222.5,307.5,25,25,FALSE,222.5,307.5,25,25,FALSE,222.5,307.5,25,25,FALSE,227.5,307.5,25,25,FALSE,227.5,307.5,25,25,FALSE,227.5,307.5,25,25,FALSE,232.5,307.5,25,25,FALSE,232.5,307.5,25,25,FALSE,237.5,307.5,25,25,FALSE,242.5,307.5,25,25,FALSE,247.5,307.5,25,25,FALSE,252.5,307.5,25,25,FALSE,252.5,307.5,25,25,FALSE,257.5,307.5,25,25,FALSE,257.5,307.5,25,25,FALSE,267.5,307.5,25,25,FALSE,267.5,307.5,25,25,FALSE,267.5,307.5,25,25,FALSE,282.5,307.5,25,25,FALSE,282.5,307.5,25,25,FALSE,287.5,307.5,25,25,FALSE,292.5,307.5,25,25,FALSE,292.5,307.5,25,25,FALSE,312.5,307.5,25,25,FALSE,312.5,307.5,25,25,FALSE,312.5,307.5,25,25,FALSE,317.5,307.5,25,25,FALSE,317.5,307.5,25,25,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167.5,312.5,25,25,FALSE,172.5,312.5,25,25,FALSE,172.5,312.5,25,25,FALSE,182.5,302.5,25,25,FALSE,192.5,302.5,25,25,FALSE,197.5,302.5,25,25,FALSE,197.5,302.5,25,25,FALSE,202.5,302.5,25,25,FALSE,202.5,302.5,25,25,FALSE,207.5,302.5,25,25,FALSE,212.5,302.5,25,25,FALSE,227.5,302.5,25,25,FALSE,227.5,302.5,25,25,FALSE,227.5,302.5,25,25,FALSE,232.5,302.5,25,25,FALSE,232.5,302.5,25,25,FALSE,232.5,302.5,25,25,FALSE,237.5,302.5,25,25,FALSE,237.5,302.5,25,25,FALSE,237.5,302.5,25,25,FALSE,242.5,302.5,25,25,FALSE,242.5,302.5,25,25,FALSE,242.5,302.5,25,25,FALSE,252.5,302.5,25,25,FALSE,252.5,302.5,25,25,FALSE,252.5,302.5,25,25,FALSE,262.5,302.5,25,25,FALSE,262.5,302.5,25,25,FALSE,267.5,302.5,25,25,FALSE,272.5,302.5,25,25,FALSE,277.5,302.5,25,25,FALSE,282.5,302.5,25,25,FALSE,282.5,302.5,25,25,FALSE,292.5,302.5,25,25,FALSE,292.5,302.5,25,25,FALSE,297.5,302.5,25,25,FALSE,307.5,302.5,25,25,FALSE,312.5,302.5,25,25,FALSE,312.5,302.5,25,25,FALSE,317.5,302.5,25,25,FALSE,317.5,302.5,25,25,FALSE,322.5,302.5,25,25,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.5,307.5,25,25,FALSE,167.5,307.5,25,25,FALSE,167.5,307.5,25,25,FALSE,172.5,307.5,25,25,FALSE,172.5,307.5,25,25,FALSE,177.5,297.5,25,25,FALSE,182.5,297.5,25,25,FALSE,187.5,297.5,25,25,FALSE,187.5,297.5,25,25,FALSE,212.5,297.5,25,25,FALSE,212.5,297.5,25,25,FALSE,217.5,297.5,25,25,FALSE,222.5,297.5,25,25,FALSE,227.5,297.5,25,25,FALSE,227.5,297.5,25,25,FALSE,237.5,297.5,25,25,FALSE,237.5,297.5,25,25,FALSE,237.5,297.5,25,25,FALSE,242.5,297.5,25,25,FALSE,242.5,297.5,25,25,FALSE,247.5,297.5,25,25,FALSE,247.5,297.5,25,25,FALSE,257.5,297.5,25,25,FALSE,257.5,297.5,25,25,FALSE,262.5,297.5,25,25,FALSE,262.5,297.5,25,25,FALSE,267.5,297.5,25,25,FALSE,267.5,297.5,25,25,FALSE,267.5,297.5,25,25,FALSE,277.5,297.5,25,25,FALSE,277.5,297.5,25,25,FALSE,277.5,297.5,25,25,FALSE,287.5,297.5,25,25,FALSE,287.5,297.5,25,25,FALSE,292.5,297.5,25,25,FALSE,292.5,297.5,25,25,FALSE,297.5,297.5,25,25,FALSE,297.5,297.5,25,25,FALSE,302.5,297.5,25,25,FALSE,302.5,297.5,25,25,FALSE,307.5,297.5,25,25,FALSE,307.5,297.5,25,25,FALSE,312.5,297.5,25,25,FALSE,312.5,297.5,25,25,FALSE,312.5,297.5,25,25,FALSE,317.5,297.5,25,25,FALSE,317.5,297.5,25,25,FALSE,317.5,297.5,25,25,FALSE,322.5,297.5,25,25,FALSE,322.5,297.5,25,25,FALSE,327.5,297.5,25,25,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
